what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304001506526
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304001540480
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304001546877
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304013746428
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304013762673
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1304013768165
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304013775507
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1304013782507
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304013792654
started,bundle,org.eclipse.wb.core.databinding,0.9.0.r36x201103301742,"org.eclipse.wb.core.databinding",1304013795297
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304013797582
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304013826583
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1304013833776
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304013838358
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1304013840452
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1304013847061
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1304013847190
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304013855715
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304013860407
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1304013868886
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1304013871807
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1304013890618
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304013905214
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1304013961818
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1304013961831
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304013964997
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1304014044487
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304014103049
opened,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1304014104815
activated,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1304014104900
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304014119780
activated,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1304014126593
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304014132411
opened,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1304014132761
activated,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1304014132815
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304014152843
opened,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1304014153254
activated,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1304014153330
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1304014167842
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1304014171183
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1304014172123
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304014484109
opened,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1304014485457
activated,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1304014485549
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304014503903
activated,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1304014504266
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304014510968
activated,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1304014511354
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304014608748
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304016125690
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304016130320
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304016466696
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304016475029
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304017169690
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304017174789
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304017255889
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304017795904
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304018809341
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304018834565
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304019089106
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304019097159
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304019318086
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304019329887
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1304019344536
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1304019470918
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304019474142
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1304019520266
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304019525030
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304019542034
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304019560985
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304019570262
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304019627770
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1304019643227
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1304019644565
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304019648270
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304019659695
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304019662919
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304019686762
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304019695575
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304019699655
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1304019751938
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304019812736
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1304019817004
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1304019819199
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1304019844123
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1304019852287
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304019855552
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1304019858823
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304019862184
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304019872522
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304019995588
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304019999953
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304020011018
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020018764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020081271
activated,view,com.google.gwt.eclipse.oophm,2.2.1.v201103311225,"com.google.gwt.eclipse.DevModeView",1304020081313
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304020086886
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020097737
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020125505
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020140072
opened,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1304020175812
activated,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1304020175873
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1304020176430
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1304020176456
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1304020176463
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1304020176468
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1304020176493
started,bundle,org.eclipse.jst.j2ee.core,1.2.4.v201102101900,"org.eclipse.jst.j2ee.core",1304020176501
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1304020176514
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1304020176595
started,bundle,org.eclipse.jst.j2ee,1.1.404.v201102081800,"org.eclipse.jst.j2ee",1304020176634
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1304020176638
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020176909
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304020176926
opened,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1304020195866
activated,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1304020195914
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304020260213
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020310783
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020310882
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1304020321850
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1304020330536
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1304020330691
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1304020330742
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020331935
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1304020332040
started,bundle,org.eclipse.wst.html.core,1.1.404.v201101190004,"org.eclipse.wst.html.core",1304020332434
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020355986
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020356037
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020391987
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1304020392044
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020414715
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020414769
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020419352
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1304020419389
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020467660
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020467714
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020503305
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1304020503362
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020521220
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1304020529448
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020532088
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1304020532148
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1304020574708
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1304020576605
closed,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1304020578314
closed,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1304020578324
closed,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1304020578334
closed,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1304020578346
closed,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1304020578356
closed,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1304020578371
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.closeAll",1304020578383
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020605569
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020605617
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020611840
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1304020611891
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020625159
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020625211
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304020628250
started,bundle,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.ui",1304020655405
started,bundle,org.eclipse.jst.jsp.core,1.2.304.v201102160550,"org.eclipse.jst.jsp.core",1304020655465
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020656445
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1304020656516
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1304020683079
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1304020683089
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1304020683729
started,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1304020683760
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1304020683797
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1304020683857
started,bundle,org.eclipse.jem.workbench,2.0.300.v200910290230,"org.eclipse.jem.workbench",1304020684760
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1304020684803
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1304020684805
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1304020684862
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304020705274
started,bundle,org.eclipse.ant.core,3.2.201.v20110203_r362,"org.eclipse.ant.core",1304020708359
started,bundle,org.eclipse.pde.build,3.6.2.R36x_20110203,"org.eclipse.pde.build",1304020708614
started,bundle,org.eclipse.mylyn.wikitext.core,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.core",1304020708637
started,bundle,org.eclipse.equinox.p2.director.app,1.0.201.R36x_v20100823,"org.eclipse.equinox.p2.director.app",1304020708638
started,bundle,org.eclipse.help.base,3.5.3.v201102101200,"org.eclipse.help.base",1304020708645
started,bundle,org.eclipse.equinox.p2.publisher,1.1.2.v20100824-2220,"org.eclipse.equinox.p2.publisher",1304020708646
started,bundle,org.eclipse.emf.ant,2.6.1.v20100905-1631,"org.eclipse.emf.ant",1304020708647
opened,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1304020708749
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1304020708842
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1304020733718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020749881
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1304020749908
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304020751252
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020836801
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020840181
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020859662
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304020869198
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304021012220
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304021014355
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1304021020559
